Corpus;EjemploID;Búsqueda;Marca;Concordancia;DOCUMENTO;Siglo;Año;Fecha_procesada;Pais_actual;Autor_hombre_o_mujer;Autor_datos_etnicos;Tipo_textual;Como_citar;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CORDIAM;2318;cassa;v; …a de cassa Y assi / Lo hizieron E la echaron de / Cassa E le diXeron que / No boluiese alli mas Y que /25…;DHLCii58;17;1608;1608;COL;varios;varios;Documentos jurídicos;[Año 1608, Colombia, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2319;cassa;v; … de {f} proprios a cuya Causa No puede haçer Las cassa \\\Informe el Pressidente y Audiencia\\\ de cabil…;;17;1609;1609;VEN;hombre;s/d;Documentos administrativos;[Año 1609, Venezuela, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2320;cassa;v; …ementeras y assistir a los seruiçios forzosos de cassa que es el prinçipal sustento y remedio de aquell…;;17;1610;1610;ARG;hombre;español;Documentos administrativos;[Año 1610, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2321;cassa;v; …de sera e por Ellas diez pesos En la cosecha / de cassa /25 yten mando se de de limosna al espital / de p…;EAEII11;17;1610;1610;CHI;hombre;español;Documentos administrativos;[Año 1610, Chile, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2322;cassa;v; … çivdad çien botixas / de bino de la cosecha de cassa / yten mando se den a los Reliligiosos (sic) / de…;EAEII11;17;1610;1610;CHI;hombre;español;Documentos administrativos;[Año 1610, Chile, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2323;cassa;v; … vn garañon En chuapa / dos machos y una mula en cassa / vnos paños biejos de la jstoria de dauid / vno…;EAEII11;17;1610;1610;CHI;hombre;español;Documentos administrativos;[Año 1610, Chile, Documentos administrativos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;2324;cassa;v; …mino por otra parte hasta la cuesta que llaman de Cassa: por la qual fue a muy gran priessa: quatro oras …;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2325;cassa;v; …es tierra ò provincia, ò barrio de yelo, porque Cassa significa yelo y Marca tiene las otras tres signi…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2326;cassa;v; …] ellos /20 les a obligado a bender sus alaxas de cassa / para comer e sustentar su familia por no tener …;;17;1613;1613;ARG;hombre;s/d;Documentos administrativos;[Año 1613, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2327;cassa;v; …zino de la ciudad y en ella teneis y aveis tenido cassa poblada de muchos años a esta parte, Muger e hij…;ER:6;17;1617;1617;ARG;hombre;criollo;Documentos administrativos;[Año 1617, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2328;cassa;v; … os pareciere para el sustento de vuestra persona cassa e familia en conformidad de lo dispuesto por cedu…;ER:6;17;1617;1617;ARG;hombre;criollo;Documentos administrativos;[Año 1617, Argentina, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2329;cassa;v; …nda (sic) carne por las calles publicas ni en ssu cassa con pesso o sin el so pena de ducientos açotes y…;;17;1621;1621;CUB;hombre;s/d;Documentos administrativos;[Año 1621, Cuba, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2330;cassa;v; … por vista de ojos muchas beses que a estado / en cassa del dicho Christóbal de Alarcón. Y esto / es lo…;DLNEAT40;17;1622;1622;MEX;hombre;s/d;Documentos jurídicos;[Año 1622, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2331;cassa;v; …ontra Presidente y oydores pues auido personas de cassa del Vissitador que lo haga, que luego le heçhara…;DLAQ23;17;1625;1625;ECU;varios;varios;Documentos administrativos;[Año 1625, Ecuador, Documentos administrativos, CORDIAM];Otra_preposicion;de;casa;de;¿?;
CORDIAM;2332;cassa;v; …s, y rasgando los habitos a algunos llebandolos a cassa del Vissitador que les dixo palabras asperas, y d…;DLAQ23;17;1625;1625;ECU;varios;varios;Documentos administrativos;[Año 1625, Ecuador, Documentos administrativos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2333;cassa;v; …ecebido, esta / rea fue mandada que estubiesse en cassa de su amo, y que de / alli siguiesse las audienci…;DHLC:23;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2334;cassa;v; …en esta Ciudad los dichos testigos se Juntaron en cassa de la dicha / rea y para Cierta pretensión de am…;DHLC:27;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2335;cassa;v; …chado la suerte / de la sal con Un poco de sal de cassa de tres dignidades / y que ansimismo otra auia ec…;DHLC:28;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2336;cassa;v; …eses a la Ciudad de Burdeos en francia y posso en cassa /10 de Un françes, que no le sabe el nombre ni l…;DHLC:34;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2337;cassa;v; …e dentro de Veinte dias estaria en Cartagena / en cassa de Vn amigo del Testigo, y que sucedio ansi que /…;DHLC:5;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2338;cassa;v; …ias estubo en cartagena / y el obispo la inbio en cassa de su amo, y la dicha negra / dijo, que Vn india…;DHLC:5;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2339;cassa;v;y lo que passaba / era que auria diez y siete años que Viuiendo este en las /20 Zabanas en la Tierra adentro desta Gouernación, en cassa de / su madre Vn Tyo suio llamado Albaro hermano …;DHLC:5;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2340;cassa;v; …bado y no en Domingo / y auiendo Venido el Reo en cassa del sacerdote, le dijo / Vuestra merced dice que …;DHLC:7;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2341;cassa;v; …e sin duda diria las dichas / palabras, porque en cassa le dijo el dicho cuebas que / quando auia echado …;DHLC:7;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;2342;cassa;v; …ica por el mismo {f.27} tiempo, de que estando en cassa del dicho Cuebas el testigo partiendo / Unas açu…;DHLC:7;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2343;cassa;v; …negro, que buscasse Una espuerta / para llebar en cassa del testigo las dichas açuelas, tardandose /5 en…;DHLC:7;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2344;cassa;v; …erta, que le / pedia para llebar Unas açuelas en cassa de otro carpintero / pero que no le oyo decir, qu…;DHLC:7;17;1614;1614;COL;hombre;s/d;Documentos jurídicos;[Año 1614, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;2345;cassa;v; …Nuestro Señor / muchos años como desseo. /20 De cassa, oi miercoles, 23 / abril, 625. / Juan Muñoz d[e…;;17;1625;1625;MEX;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1625, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2346;cassa;v; … dios, de copacauana para el adorno de su bendita cassa porque asi es mi boluntad y que sea de lo mejor y…;;17;1627;1627;BOL;hombre;s/d;Documentos administrativos;[Año 1627, Bolivia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2347;cassa;v; …} Guerfana llamada leonor de balear / que esta en cassa del cappitan espíndola / ytten mas mando otros c…;EAEII:33;17;1628;1628;CHI;hombre;s/d;Documentos administrativos;[Año 1628, Chile, Documentos administrativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2348;cassa;v; …camara del crimen. Y aviendo / ydo este testigo a cassa de dicho don Antonio / de Vergara, le dio el reca…;DLNECC105;17;1630;1630;MEX;hombre;s/d;Documentos jurídicos;[Año 1630, México, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2349;cassa;v; Y lo que passa es que estando este declarante / este mesmo dia, como a la una hora del dia, dos cassas más / adelante de la del dicho Hernando de Ahumada, en cassa de doña / Isabel de Zuñiga, oyo grandes voces d…;DLNECC109;17;1630;1630;MEX;hombre;s/d;Documentos jurídicos;[Año 1630, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2350;cassa;v; …ndes voces de un negro que estavan / açotando en cassa del dicho ciruxano. Y attendiendo a ellas, /15 oy…;DLNECC109;17;1630;1630;MEX;hombre;s/d;Documentos jurídicos;[Año 1630, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2351;cassa;v; …<tach: s> una mulata llamada / Maria que sirve en cassa desta declarante. Y esta es la /30 verdad por el …;DLNECC110;17;1630;1630;MEX;hombre;s/d;Documentos jurídicos;[Año 1630, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2352;cassa;v; …ambien saber Nicolas de / Barçena, que estava en cassa desta declarante. Y que asso {f.105v} mandose a l…;DLNECC111;17;1630;1630;MEX;hombre;s/d;Documentos jurídicos;[Año 1630, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2353;cassa;v; … llamarse María de Peralta libre, / que sirve en cassa de Hernando de Ahumada, cirujano. Y aviendo / jur…;DLNECC112;17;1630;1630;MEX;hombre;s/d;Documentos jurídicos;[Año 1630, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2354;cassa;v;" …y treinta que se cassó en / ella, donde a tenido cassa poblada y servido en las ocassiones; / y rebatió…";;17;1631;1631;MEX;hombre;s/d;Documentos administrativos;[Año 1631, México, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2355;cassa;v; …o / de cuchillos que tiravan. Y que yéndose de / cassa deste declarante la dicha india / Madalena, y lle…;Ramirez30;17;1632;1632;MEX;varios;s/d;Documentos jurídicos;[Año 1632, México, Documentos jurídicos, CORDIAM];Otra_preposicion;de;casa;de;procedencia;
CORDIAM;2356;cassa;v; …s llamada para que / declare lo que vio y oyó en cassa de su señora, / Cattalina de Ontiveros, que fue …;Ramirez31;17;1632;1632;MEX;varios;varios;Documentos jurídicos;[Año 1632, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2357;cassa;v; …jo. Y por el ynga / guayna capac <tach: parte> se cassa segunda / vez no con tanto aparato, con la coya /…;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2358;cassa;v; … ligitimase, y por los menistros / del templo los cassa de temor. Y assí topa cuçi gualpa / les intitul…;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2359;cassa;v; … el dicho fray viçente ba derecho a coricancha / cassa hecha de los yngas antiquíssimos para /30 el haz…;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2360;cassa;v; …n esse lugar alimentándome y onrrándome con ssu cassa y acienda, lo qual vuestra merced no perderá, d…;;17;ca. 1635;1635;PER;hombre;s/d;Documentos jurídicos;[Año ca. 1635, Perú, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2361;cassa;v; … agua de la fortificaçion de dentro donde llaman cassa del maese de campo y que es mui buena agua y dul…;;17;1636;1636;VEN;varios;varios;Documentos jurídicos;[Año 1636, Venezuela, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2362;cassa;v; …[e] esta declarante las dixesse quando entrase en cassa / o biniese enojado el dicho Juan Martín Blanco,…;Ramirez32;17;1639;1639;MEX;varios;s/d;Documentos jurídicos;[Año 1639, México, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;ambiguo;
CORDIAM;2363;cassa;v; … / ni que día ni mes, estando esta declarante en cassa de / doña Gerónima Maldonado de León, que al p…;Ramirez32;17;1639;1639;MEX;varios;s/d;Documentos jurídicos;[Año 1639, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2364;cassa;v; …cha billa, y ya es difunta. Entrando las dos / en cassa desta declarante un día, que no se acuerda / de …;Ramirez34;17;1639;1639;MEX;hombre;s/d;Documentos jurídicos;[Año 1639, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;ambiguo;
CORDIAM;2365;cassa;v; …dixo missa el fraile / apostata y descomulgado en cassa del gouernador como siempre / lo han hecho y todo…;Cibola2:5b;17;1640;1640;EUA;varios;varios;Documentos jurídicos;[Año 1640, Estados Unidos, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2366;cassa;v; …a heredó de su madre y asimismo toda la alaja de cassa que dejó dicho señor Hortuño del Barco que ent…;MARTINEZ79;17;1640;1640;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1640, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2367;cassa;v; … prima gustaren de yrse a olgar a ella sea como a cassa propia. Y el deçir el difunto que se deuen ochoc…;MARTINEZ79;17;1640;1640;MEX;hombre;español;Documentos entre particulares: cartas y otros;[Año 1640, México, Documentos entre particulares: cartas y otros, CORDIAM];Mencionable;a;casa;adjetivo;¿?;
CORDIAM;2368;cassa;v; … / que los dos apostatas que estavan amparados en cassa del gobernador. Contra / estos hiso larga caussa …;Cibola2:5g;17;1642;1642;MEX;hombre;español;Documentos jurídicos;[Año 1642, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2369;cassa;v; …e obligaron / a que se ualiese del amparo real en cassa del gouernador, / el custodio y demas religiosos …;Cibola2:5h;17;ca. 1642;1642;MEX;hombre;español;Documentos jurídicos;[Año ca. 1642, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2370;cassa;v; …fuego y cojido las bocas de las calles que caen a cassa del dicho obispo y disparadola a el rromper del a…;DHEV58;17;1643;1643;VEN;hombre;s/d;Documentos jurídicos;[Año 1643, Venezuela, Documentos jurídicos, CORDIAM];Válida;a;casa;de;ambiguo;
CORDIAM;2371;cassa;v; …i madre y hermano y obligarles a que fuesen a ssu cassa a declarar solo con mira de coxerlos en ella, apr…;DHEV58;17;1643;1643;VEN;hombre;s/d;Documentos jurídicos;[Año 1643, Venezuela, Documentos jurídicos, CORDIAM];Mencionable;a;casa;posesivo;movimiento;
CORDIAM;2372;cassa;v; …os y afrentas la sacaron arrastrando y lleuaron a cassa del dicho obispo a quien dijeron {f.3} estar acha…;DHEV58;17;1643;1643;VEN;hombre;s/d;Documentos jurídicos;[Año 1643, Venezuela, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2373;cassa;v; … le declaro por excomulgado y se fue em persona a cassa de la dicha doña phelipa de ponte, y con sus cle…;DHEV58;17;1643;1643;VEN;hombre;s/d;Documentos jurídicos;[Año 1643, Venezuela, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2374;cassa;v; …r, generalmente ha hauido salud, en particular en cassa la tenemos todos a seruicio de Vuestra merced a q…;DHEV59;17;1644;1644;VEN;hombre;español;Documentos entre particulares: cartas y otros;[Año 1644, Venezuela, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;2375;cassa;v; …ompadre de Vuestra merced Juan Garcia delgado. En cassa de señora Maria Xamila, señora Leonor y del señor Juan de Medina mande Vuestra merced dar mis vesamanos a tudos en general y al Padre fray Andres. ;DHEV62;17;1645;1645;VEN;varios;varios;Documentos entre particulares: cartas y otros;[Año 1645, Venezuela, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2376;cassa;v; …viuda. / 8 Yten el dicho don Rodrigo que llegó a cassa de Gonçalo Poma para dar los conssejos que no ss…;DLPJLR105;17;1647;1647;PER;hombre;varios;Documentos jurídicos;[Año 1647, Perú, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2377;cassa;v; …iene declarado, y paresiendo el dinero se fue / a cassa de un casique llamado don Antonio Cortés, donde …;DLNEAT50;17;1654;1654;MEX;hombre;indio;Documentos jurídicos;[Año 1654, México, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;2378;cassa;v; … padre, y abiendo este confesante como persona de cassa entrado de repente / en la dicha bivienda, <tach:…;;17;1654;1654;MEX;hombre;indio;Documentos jurídicos;[Año 1654, México, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;2379;cassa;v; …rdad y dixo / que biene a deçir cómo estando en cassa de una ermana suia, / llamada Concepción de la P…;DLNEAT53;17;1655;1655;MEX;hombre;s/d;Documentos jurídicos;[Año 1655, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;2380;cassa;v; …ossa / de un mes, que estando de vesitta (sic) en cassa de / una muger parda, veçina desta dicha villa, …;Ramirez40;17;1658;1658;MEX;hombre;s/d;Documentos jurídicos;[Año 1658, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
